mode_of_transport,day,time,impacts,illumination_effect,campaign_name,frame,quarter_of_hour
2,1,43,2.8835857021,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 16:30:00
2,1,45,0.1734444323,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 17:00:00
2,1,46,1.1983500923,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 17:15:00
2,1,48,2.3409393754,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 17:45:00
2,1,49,0.8400531099,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 18:00:00
2,1,50,0.0090987781,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 18:15:00
2,1,52,0.0005489985,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 18:45:00
2,1,53,7.5263592523,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 19:00:00
2,1,54,6.9297809516,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 19:15:00
2,1,59,0.0000618926,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 20:30:00
2,1,60,2.2486574237,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 20:45:00
2,1,61,3.6854784229,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 21:00:00
2,1,63,0.0169048003,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 21:30:00
2,1,64,3.7092795464,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 21:45:00
2,1,67,4.3133724522,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 22:30:00
2,1,70,2.2765866857,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 23:15:00
2,1,71,0.1703047695,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 23:30:00
2,1,72,1.410946833,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-21 23:45:00
2,1,73,1.0392311902,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 00:00:00
2,1,75,0.3652309985,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 00:30:00
2,1,76,0.0792257603,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 00:45:00
2,1,77,0.0190345157,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 01:00:00
2,1,93,0.0142732206,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 05:00:00
2,1,95,0.2634081736,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234588233,2025-07-22 05:30:00
2,1,1,8.1314239362,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 06:00:00
2,1,7,0.173872807,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 07:30:00
2,1,9,0.0838558346,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 08:00:00
2,1,10,6.8567995052,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 08:15:00
2,1,11,11.8138649892,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 08:30:00
2,1,12,10.0269035533,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 08:45:00
2,1,13,5.8828247377,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 09:00:00
2,1,14,7.7638169316,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 09:15:00
2,1,15,0.0000269059,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 09:30:00
2,1,16,3.9618223684,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 09:45:00
2,1,17,0.0521711702,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 10:00:00
2,1,19,0.9810126343,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 10:30:00
2,1,20,7.9254121056,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 10:45:00
2,1,21,7.5719830761,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 11:00:00
2,1,26,1.2848208272,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 12:15:00
2,1,27,0.047224376,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 12:30:00
2,1,28,0.000056538,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 12:45:00
2,1,30,0.0314830334,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 13:15:00
2,1,32,1.2342240182,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 13:45:00
2,1,33,0.0017891986,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 14:00:00
2,1,34,4.1396195363,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 14:15:00
2,1,35,1.5726262457,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 14:30:00
2,1,37,17.0820121708,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 15:00:00
2,1,38,12.673802697,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 15:15:00
2,1,39,0.0000404668,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 15:30:00
2,1,41,9.6746002483,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 16:00:00
2,1,42,0.5987478066,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 16:15:00
2,1,43,25.3556340276,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 16:30:00
2,1,44,15.7795639398,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 16:45:00
2,1,45,2.5101539366,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 17:00:00
2,1,46,8.6498011985,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 17:15:00
2,1,47,0.0006373307,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 17:30:00
2,1,48,0.7833201471,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 17:45:00
2,1,49,0.0091489652,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 18:00:00
2,1,50,14.306361193,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 18:15:00
2,1,51,12.8409950641,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 18:30:00
2,1,52,0.1317413865,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 18:45:00
2,1,53,2.5048668881,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 19:00:00
2,1,57,2.2956200878,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 20:00:00
2,1,59,5.5559622351,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 20:30:00
2,1,62,9.6127535289,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 21:15:00
2,1,63,4.9984544773,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 21:30:00
2,1,64,2.9361565261,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 21:45:00
2,1,65,3.0455759639,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 22:00:00
2,1,67,2.248509176,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 22:30:00
2,1,69,2.6938113733,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 23:00:00
2,1,70,1.852039906,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 23:15:00
2,1,71,1.4578795404,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 23:30:00
2,1,72,1.1784347719,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-21 23:45:00
2,1,74,0.4851740666,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592721,2025-07-22 00:15:00
2,1,5,3.3483648451,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 07:00:00
2,1,7,5.645419406,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 07:30:00
2,1,9,1.7681963395,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 08:00:00
2,1,10,5.8941381932,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 08:15:00
2,1,11,10.4449846873,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 08:30:00
2,1,12,16.1970865012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 08:45:00
2,1,13,11.2212816356,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 09:00:00
2,1,14,15.0688708946,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 09:15:00
2,1,15,8.5615158758,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 09:30:00
2,1,16,3.2400641976,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 09:45:00
2,1,17,0.0253674258,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 10:00:00
2,1,18,0.0000144196,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 10:15:00
2,1,19,5.5733750613,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 10:30:00
2,1,20,0.0001557416,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 10:45:00
2,1,21,2.089299997,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 11:00:00
2,1,24,10.0356514472,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 11:45:00
2,1,26,8.1295847171,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 12:15:00
2,1,30,0.1887740062,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 13:15:00
2,1,32,9.6708800105,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 13:45:00
2,1,33,10.6349695554,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 14:00:00
2,1,34,9.1547061253,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 14:15:00
2,1,35,0.1235416055,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 14:30:00
2,1,37,0.0005783069,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 15:00:00
2,1,39,0.05221629,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 15:30:00
2,1,41,0.1720221197,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 16:00:00
2,1,42,0.6756209322,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 16:15:00
2,1,43,0.0766167716,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 16:30:00
2,1,44,13.371902983,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 16:45:00
2,1,45,5.4842896548,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 17:00:00
2,1,46,0.9578869938,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 17:15:00
2,1,47,3.7860893502,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 17:30:00
2,1,48,2.2882624591,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 17:45:00
2,1,50,0.4255961592,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 18:15:00
2,1,52,0.4052506547,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 18:45:00
2,1,53,0.042139297,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 19:00:00
2,1,56,0.0000384338,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 19:45:00
2,1,57,6.6471138493,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 20:00:00
2,1,58,6.6270536377,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 20:15:00
2,1,62,9.2308527121,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 21:15:00
2,1,63,5.0102642427,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 21:30:00
2,1,64,2.948228457,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 21:45:00
2,1,65,3.4259524862,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 22:00:00
2,1,67,2.2582057466,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 22:30:00
2,1,68,1.9247164623,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 22:45:00
2,1,69,2.212226223,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 23:00:00
2,1,71,1.4702095357,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-21 23:30:00
2,1,73,0.8533191934,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-22 00:00:00
2,1,74,0.5194541035,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592737,2025-07-22 00:15:00
2,1,5,2.0076838864,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 07:00:00
2,1,6,4.9851148786,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 07:15:00
2,1,7,7.5638644472,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 07:30:00
2,1,9,0.1124491115,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 08:00:00
2,1,10,0.000035971,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 08:15:00
2,1,11,0.8258799156,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 08:30:00
2,1,12,12.3031456119,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 08:45:00
2,1,13,9.6518007578,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 09:00:00
2,1,14,15.0193539168,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 09:15:00
2,1,16,9.0087239214,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 09:45:00
2,1,17,0.0655713964,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 10:00:00
2,1,18,0.0000141523,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 10:15:00
2,1,19,0.1151835484,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 10:30:00
2,1,21,6.2067596339,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 11:00:00
2,1,27,10.8644777083,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 12:30:00
2,1,28,10.2599965035,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 12:45:00
2,1,30,0.473757032,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 13:15:00
2,1,31,0.1282600698,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 13:30:00
2,1,32,10.0959326769,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 13:45:00
2,1,35,0.1434055012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 14:30:00
2,1,36,0.0219417189,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 14:45:00
2,1,37,7.0340390902,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 15:00:00
2,1,38,11.3329159782,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 15:15:00
2,1,39,0.1213307292,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 15:30:00
2,1,41,0.0000207726,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 16:00:00
2,1,43,13.6134950045,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 16:30:00
2,1,44,13.885849322,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 16:45:00
2,1,45,15.5019831245,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 17:00:00
2,1,46,1.3681156237,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 17:15:00
2,1,47,0.5231781873,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 17:30:00
2,1,48,0.0054639953,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 17:45:00
2,1,49,6.0680956071,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 18:00:00
2,1,50,0.650410912,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 18:15:00
2,1,52,0.3051885194,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 18:45:00
2,1,53,7.7026687426,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 19:00:00
2,1,55,0.0000180341,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 19:30:00
2,1,56,0.0000745552,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 19:45:00
2,1,57,7.55508332,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 20:00:00
2,1,58,9.6309702161,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 20:15:00
2,1,59,5.7526277321,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 20:30:00
2,1,61,7.0983305397,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 21:00:00
2,1,62,9.2499324591,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 21:15:00
2,1,65,3.1712681929,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 22:00:00
2,1,67,2.3731983872,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 22:30:00
2,1,68,1.9608403153,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 22:45:00
2,1,69,2.2153729957,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 23:00:00
2,1,70,2.0755847177,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 23:15:00
2,1,71,1.5918435206,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 23:30:00
2,1,72,1.2692047964,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-21 23:45:00
2,1,73,0.8322436118,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-22 00:00:00
2,1,74,0.4882413444,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-22 00:15:00
2,1,75,0.1286269314,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592738,2025-07-22 00:30:00
2,1,2,4.9826555131,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 06:15:00
2,1,5,0.0000037161,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 07:00:00
2,1,8,9.1921405909,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 07:45:00
2,1,9,0.8146597553,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 08:00:00
2,1,10,6.3156436515,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 08:15:00
2,1,11,14.7112070952,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 08:30:00
2,1,12,11.6787947795,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 08:45:00
2,1,13,11.594959158,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 09:00:00
2,1,14,9.7062278723,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 09:15:00
2,1,16,0.7334305531,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 09:45:00
2,1,17,0.0887010091,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 10:00:00
2,1,18,13.3162240839,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 10:15:00
2,1,19,3.8763857653,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 10:30:00
2,1,20,0.0000537012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 10:45:00
2,1,21,0.0011534704,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 11:00:00
2,1,22,9.283549324,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 11:15:00
2,1,30,0.3680768195,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 13:15:00
2,1,33,11.7792241499,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 14:00:00
2,1,37,2.0409670629,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 15:00:00
2,1,38,3.5255957049,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 15:15:00
2,1,40,0.298286848,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 15:45:00
2,1,41,0.0009703525,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 16:00:00
2,1,42,0.0001937618,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 16:15:00
2,1,43,15.5335809314,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 16:30:00
2,1,44,13.8640801081,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 16:45:00
2,1,45,0.6656075387,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 17:00:00
2,1,46,3.9772962898,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 17:15:00
2,1,47,18.261545563,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 17:30:00
2,1,48,0.0030070641,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 17:45:00
2,1,49,0.9950003341,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234592749,2025-07-21 18:00:00
